20180424T115403.650897 960 540
20180424T115403.662905 960 540
20180424T115403.666358 960 540
20180424T115403.673426 960 540
20180424T115403.684777 960 540
20180424T115403.692848 960 540
20180424T115403.704603 960 540
20180424T115403.712581 960 540
20180424T115403.724592 960 540
20180424T115403.732656 960 540
20180424T115403.744624 960 540
20180424T115403.754296 960 540
20180424T115403.766039 960 540
20180424T115403.773286 960 540
20180424T115403.785120 960 540
20180424T115403.792930 960 540
20180424T115403.804833 960 540
20180424T115403.812761 960 540
20180424T115403.824765 960 540
20180424T115403.832681 960 540
20180424T115403.844582 960 540
20180424T115403.852657 960 540
20180424T115403.866477 960 540
20180424T115403.873460 960 540
20180424T115403.884902 960 540
20180424T115403.898086 960 540
20180424T115403.905970 960 540
20180424T115403.916891 960 540
20180424T115403.924916 960 540
20180424T115403.936697 960 540
20180424T115403.944969 960 540
20180424T115403.956937 960 540
20180424T115403.965529 960 540
20180424T115403.978171 960 540
20180424T115403.985153 960 540
20180424T115403.996864 960 540
20180424T115404.005007 960 540
20180424T115404.016907 960 540
20180424T115404.024903 960 540
20180424T115404.036907 960 540
20180424T115404.044875 960 540
20180424T115404.056881 960 540
20180424T115404.065192 960 540
20180424T115404.078393 960 540
20180424T115404.084864 960 540
20180424T115404.096725 960 540
20180424T115404.104944 960 540
20180424T115404.116707 960 540
20180424T115404.124622 960 540
20180424T115404.136570 960 540
20180424T115404.148576 960 540
20180424T115404.156564 960 540
20180424T115404.168578 960 540
20180424T115404.178771 960 540
20180424T115404.189347 960 540
20180424T115404.198219 960 540
20180424T115404.208873 960 540
20180424T115404.217009 960 540
20180424T115404.228891 960 540
20180424T115404.236910 960 540
20180424T115404.248841 960 540
20180424T115404.256881 960 540
20180424T115404.268911 960 540
20180424T115404.278305 960 540
20180424T115404.288959 960 540
20180424T115404.298206 960 540
20180424T115404.308844 960 540
20180424T115404.316923 960 540
20180424T115404.328992 960 540
20180424T115404.336907 960 540
20180424T115404.348851 960 540
20180424T115404.356905 960 540
20180424T115404.368916 960 540
20180424T115404.376935 960 540
20180424T115404.390190 960 540
20180424T115404.400986 960 540
20180424T115404.408850 960 540
20180424T115404.420889 960 540
20180424T115404.428892 960 540
20180424T115404.440876 960 540
20180424T115404.448884 960 540
20180424T115404.460965 960 540
20180424T115404.468929 960 540
20180424T115404.480953 960 540
20180424T115404.489875 960 540
20180424T115404.502227 960 540
20180424T115404.510363 960 540
20180424T115404.520942 960 540
20180424T115404.528944 960 540
20180424T115404.540820 960 540
20180424T115404.548903 960 540
20180424T115404.560635 960 540
20180424T115404.568767 960 540
20180424T115404.580585 960 540
20180424T115404.588546 960 540
20180424T115404.601137 960 540
20180424T115404.610085 960 540
20180424T115404.620924 960 540
