20180507T134313.208778 335.702 346.681 47.7581 45.6104 172.859 333.575 369.4 353.343 369.236 20180507T134313.208778 960 540
20180507T134313.215624 335.717 346.577 47.8159 45.5082 171.412 333.528 369.611 353.411 369.304 20180507T134313.215624 960 540
20180507T134313.228296 335.789 346.61 47.8443 45.5772 176.065 333.5 369.31 353.343 369.148 20180507T134313.228296 960 540
20180507T134313.235548 335.765 346.696 47.6243 45.6109 171.504 333.5 369.5 353.398 369.259 20180507T134313.235548 960 540
20180507T134313.247598 335.795 346.699 47.6196 45.5668 172.619 333.5 369.5 353.455 369.434 20180507T134313.247598 960 540
20180507T134313.256786 335.649 346.771 47.3986 45.7737 170.847 333.5 369.725 353.32 369.198 20180507T134313.256786 960 540
20180507T134313.267529 335.784 346.875 47.5405 45.9557 175.796 333.525 369.408 353.319 369.216 20180507T134313.267529 960 540
20180507T134313.276005 335.692 346.753 47.4287 45.7906 0.8694 333.5 369.725 353.158 369.279 20180507T134313.276005 960 540
20180507T134313.288406 335.547 346.675 47.6448 45.5733 175.505 333.417 369.611 352.941 369.172 20180507T134313.288406 960 540
20180507T134313.295568 335.5 346.916 47.4998 45.9266 175.324 333.559 369.955 352.945 369.542 20180507T134313.295568 960 540
20180507T134313.307776 335.451 347.201 47.6824 46.4395 4.11981 333.352 369.8 352.771 369.274 20180507T134313.307776 960 540
20180507T134313.316585 335.398 346.916 47.71 45.5648 169.789 333.139 369.796 352.856 369.723 20180507T134313.316585 960 540
20180507T134313.327545 335.317 347.106 47.7499 45.6918 169.131 333.284 369.843 352.662 369.681 20180507T134313.327545 960 540
20180507T134313.336261 335.241 347.059 47.8912 45.5713 168.195 333.139 369.796 352.756 369.731 20180507T134313.336261 960 540
20180507T134313.348197 335.306 347.138 47.8921 45.848 166.734 333.352 369.867 352.793 369.768 20180507T134313.348197 960 540
20180507T134313.360049 335.416 347.132 47.4906 46.1358 9.90985 333.284 369.843 352.776 369.586 20180507T134313.360049 960 540
20180507T134313.367744 335.386 346.824 47.4365 45.8126 4.58206 333.5 369.912 352.945 369.542 20180507T134313.367744 960 540
20180507T134313.380122 335.609 346.689 47.48 45.6537 175.576 333.525 369.8 352.941 369.348 20180507T134313.380122 960 540
20180507T134313.388447 335.791 346.809 47.7041 45.6699 172.011 333.432 369.591 353.466 369.377 20180507T134313.388447 960 540
20180507T134313.399422 336.058 346.833 47.5744 45.61 4.96486 333.754 369.674 353.798 369.5 20180507T134313.399422 960 540
20180507T134313.408194 336.3 346.712 47.683 45.4095 175.265 333.803 370 354.029 369.57 20180507T134313.408194 960 540
20180507T134313.420261 336.731 346.824 47.4159 45.5764 2.39868 334 369.667 354.142 369.5 20180507T134313.420261 960 540
20180507T134313.428199 336.565 346.691 47.4718 45.667 175.577 333.932 369.829 354.141 369.54 20180507T134313.428199 960 540
