15143716684 263.096 158.431 51.922 51.1129 26.1156 255.583 161.392 271.333 161.683 15143716684 960 540
15143716694 262.852 158.596 52.1883 51.1436 20.9634 255.646 161.509 271.36 161.72 15143716694 960 540
15143716698 262.742 158.925 52.0182 51.4675 179.093 255.541 161.792 271.197 161.924 15143716698 960 540
15143716704 261.618 158.877 53.0093 51.3178 20.266 253.789 161.479 269.686 161.9 15143716704 960 540
15143716716 261.424 158.889 52.7565 51.388 179.069 253.79 161.656 269.686 161.9 15143716716 960 540
15143716724 261.597 159.134 52.7929 51.9482 12.2873 253.806 161.561 269.686 161.9 15143716724 960 540
15143716736 261.768 158.738 53.4784 51.5154 16.6666 253.875 161.468 269.686 161.9 15143716736 960 540
15143716744 261.719 158.928 53.0654 52.0335 159.734 254.07 161.307 269.955 161.75 15143716744 960 540
15143716756 261.823 158.507 52.8592 51.7953 23.8833 254.172 161.385 270.022 161.7 15143716756 960 540
15143716764 261.89 158.742 52.7831 51.9333 24.9413 254.172 161.385 269.955 161.75 15143716764 960 540
15143716776 261.515 158.957 52.1941 51.8409 5.04907 254.154 161.728 269.949 162.064 15143716776 960 540
15143716784 261.915 159.43 53.5589 51.3135 15.06 254.178 162.068 270.06 162.393 15143716784 960 540
15143716796 261.797 159.746 53.376 52.0249 11.6149 254.012 162.326 270.087 162.683 15143716796 960 540
15143716804 262.136 159.414 54.051 51.157 13.3612 254.182 162.109 270.06 162.393 15143716804 960 540
15143716816 261.87 159.188 52.9739 51.7851 4.25513 254.411 161.826 269.949 162.064 15143716816 960 540
15143716828 262.339 158.768 52.641 51.7469 9.09009 254.449 161.49 270.365 161.671 15143716828 960 540
15143716836 262.5 158.487 53.2853 51.47 14.0232 254.752 161.294 270.538 161.575 15143716836 960 540
15143716848 262.347 158.518 53.1864 51.2805 27.0528 254.752 161.294 270.576 161.547 15143716848 960 540
15143716857 262.18 158.612 52.7708 51.5572 175.569 254.69 161.408 270.511 161.956 15143716857 960 540
15143716870 262.369 158.781 52.8585 51.6992 17.6216 254.769 161.871 270.405 161.694 15143716870 960 540
15143716878 262.377 159.222 52.7157 52.2011 35.481 254.875 161.914 270.533 162.062 15143716878 960 540
15143716890 262.458 159.024 52.9974 51.8835 17.3445 254.839 161.755 270.533 162.062 15143716890 960 540
15143716898 262.032 159.105 52.7024 52.433 147.403 255.067 161.7 270.663 161.79 15143716898 960 540
15143716910 262.722 158.537 53.1817 52.1855 3.38898 255.15 161.377 271 161.766 15143716910 960 540
15143716918 263.098 158.303 53.4615 50.9368 15.4408 255.179 161.194 271.073 161.374 15143716918 960 540
15143716930 261.386 157.743 53.4464 51.2322 2.51065 254.348 160.556 270.134 160.752 15143716930 960 540
15143716938 254.953 152.989 54.5177 51.7757 6.10458 251.117 158.44 266.656 158.904 15143716938 960 540
15143716950 250.49 150.54 53.5886 51.506 14.6659 247.5 157.142 263.298 157.22 15143716950 960 540
15143716958 249.026 150.823 53.3997 52.1819 17.8627 246.178 156.455 262.087 156.683 15143716958 960 540
15143716970 249.094 151.156 53.2933 51.7395 29.2385 246.119 156.644 262.225 156.796 15143716970 960 540
15143716978 249.428 151.141 53.4745 51.7955 25.7691 246.463 156.804 262.262 156.827 15143716978 960 540
15143716990 248.814 150.682 53.1162 51.1794 29.1623 246.191 156.667 262.386 156.715 15143716990 960 540
15143716998 248.799 150.309 53.2159 51.4954 12.4121 246.123 156.165 262.221 156.304 15143716998 960 540
15143717010 248.657 150.309 52.904 51.1392 6.16104 246.155 155.981 262.386 156.236 15143717010 960 540
15143717018 248.952 150.175 53.354 50.5584 14.3531 246.078 156.227 262.092 156.535 15143717018 960 540
15143717030 249.036 150.833 53.3254 50.8591 32.6669 246.159 156.523 262.087 156.683 15143717030 960 540
15143717038 248.719 150.888 52.0089 50.306 22.9932 246.023 156.636 262.075 156.771 15143717038 960 540
15143717050 248.525 150.987 51.7125 49.5391 19.2384 245.978 156.7 262 156.959 15143717050 960 540
15143717058 248.742 150.872 51.7861 48.6921 21.8337 245.978 156.7 262.116 156.92 15143717058 960 540
15143717070 248.761 150.863 51.2272 49.0289 16.296 246.105 156.605 262.216 156.758 15143717070 960 540
15143717082 249.088 150.735 51.3074 48.7404 42.6029 246.274 156.467 262.216 156.758 15143717082 960 540
15143717090 249.176 150.916 51.2421 48.4434 10.5709 246.467 156.435 262.179 156.727 15143717090 960 540
15143717102 248.981 150.921 50.3147 47.8055 18.9095 246.432 156.542 262.179 156.727 15143717102 960 540
15143717110 248.868 150.655 50.0678 47.3462 24.9143 246.231 156.667 262.216 156.758 15143717110 960 540
15143717122 248.771 151.051 49.6405 47.457 18.8042 246.139 156.869 262.206 156.893 15143717122 960 540
15143717130 248.853 151.193 49.3529 46.662 14.5186 246.018 157.022 262 157 15143717130 960 540
15143717142 248.751 151.147 49.2842 46.5693 19.3165 246.041 156.944 262.071 156.901 15143717142 960 540
15143717150 248.692 150.988 49.3968 45.7489 21.03 246.042 156.866 262.071 156.901 15143717150 960 540
15143717162 248.724 150.67 49.1594 45.3991 16.1006 246.078 156.467 262 156.715 15143717162 960 540
15143717170 248.711 150.536 48.0988 45.7068 12.0681 246.034 156.398 262.087 156.683 15143717170 960 540
15143717182 248.962 150.733 49.2487 45.6994 19.4408 246.061 156.61 262.087 156.683 15143717182 960 540
15143717190 248.998 151.094 49.5006 45.1957 30.9826 246.178 156.455 262.087 156.683 15143717190 960 540
15143717202 248.534 151.168 48.7681 45.1854 19.526 246 156.845 261.952 156.782 15143717202 960 540
15143717210 248.406 151.146 48.3256 45.5034 29.811 245.958 156.866 261.841 156.94 15143717210 960 540
15143717222 248.439 151.035 48.4253 44.593 21.881 245.786 157.074 261.667 157.074 15143717222 960 540
15143717230 248.621 151.051 47.979 44.6084 21.5312 245.861 156.869 261.744 156.942 15143717230 960 540
15143717242 248.623 150.653 48.3354 44.3841 21.3217 245.932 156.636 261.952 156.782 15143717242 960 540
15143717250 248.82 150.763 48.5281 44.6412 27.5706 245.932 156.5 262 156.715 15143717250 960 540
15143717262 248.892 150.363 47.7823 44.3963 22.7487 246.078 156.333 262.037 156.463 15143717262 960 540
15143717270 248.833 150.74 47.9753 44.6727 26.7699 246 156.37 262.064 156.611 15143717270 960 540
15143717282 248.707 150.616 47.8608 44.2131 20.3051 245.932 156.5 262 156.715 15143717282 960 540
15143717290 248.486 150.791 48.5432 44.16 18.4574 245.706 156.564 261.952 156.782 15143717290 960 540
15143717302 248.365 150.675 47.9106 44.3622 21.6968 245.706 156.564 261.952 156.782 15143717302 960 540
15143717310 248.377 150.722 48.6695 44.0826 18.4822 245.862 156.424 261.913 156.683 15143717310 960 540
15143717322 248.696 150.317 48.1615 43.8211 25.7005 246.081 156.186 261.888 156.387 15143717322 960 540
15143717334 249.048 150.34 48.32 43.8768 23.3533 245.898 155.973 261.842 156.141 15143717334 960 540
15143717342 248.825 150.007 48.078 43.6937 19.3265 246.091 155.75 261.871 156.075 15143717342 960 540
15143717354 249.018 150.64 48.7588 44.9085 21.5481 245.925 155.783 261.871 156.075 15143717354 960 540
15143717362 248.689 150.367 48.3589 44.0424 28.1546 245.801 155.973 261.842 156.141 15143717362 960 540
15143717374 248.493 150.369 47.775 44.4604 21.6445 245.706 156.348 261.641 156.608 15143717374 960 540
15143717382 247.744 150.675 46.8674 45.1198 13.9161 245.733 156.414 261.54 156.675 15143717382 960 540
15143717394 248.046 150.303 47.7311 44.4046 11.6352 245.706 156.348 261.675 156.606 15143717394 960 540
15143717402 248.552 150.081 48.4575 44.2122 16.7114 245.801 155.973 261.916 156.097 15143717402 960 540
15143717414 249.301 150.453 49.1638 44.2488 20.7948 246.185 155.756 262 156 15143717414 960 540
15143717422 249.132 150.098 48.3845 44.0176 27.5163 246.208 155.824 262.132 155.872 15143717422 960 540
15143717434 249.184 149.731 47.042 44.015 22.9052 246.808 155.969 262.472 155.833 15143717434 960 540
15143717442 248.817 150.009 46.4824 44.3152 20.1118 246.918 155.781 262.596 156.15 15143717442 960 540
15143717454 249.732 150.349 48.04 44.306 19.6169 246.824 155.906 262.696 156.15 15143717454 960 540
15143717462 249.336 150.498 47.7899 44.3971 21.526 246.808 156.303 262.65 156.346 15143717462 960 540
15143717474 249.327 150.346 47.0473 44.2716 18.3197 246.84 156.582 262.606 156.648 15143717474 960 540
15143717482 248.769 150.218 46.4024 44.3941 25.662 246.488 156.222 262.371 156.325 15143717482 960 540
15143717494 249.333 150.505 47.7416 44.7952 23.3782 246.337 155.957 262.085 156.317 15143717494 960 540
15143717502 249.141 150.077 47.9613 44.3185 20.4568 246.405 156.119 261.996 156.084 15143717502 960 540
15143717514 248.858 149.78 47.9422 43.8517 19.4008 246.022 155.7 261.903 156.042 15143717514 960 540
15143717522 248.865 149.73 47.9525 43.5572 21.8344 245.859 155.733 261.784 155.922 15143717522 960 540
15143717534 248.347 149.639 47.8603 43.1434 17.1571 245.722 155.755 261.538 155.811 15143717534 960 540
15143717542 247.987 149.99 47.6052 43.8987 17.7503 245.696 155.786 261.392 155.806 15143717542 960 540
15143717554 247.986 149.828 47.9364 43.5571 22.9758 245.589 155.978 261.186 155.932 15143717554 960 540
15143717562 248.202 149.788 47.8843 43.9938 14.2311 245.589 155.978 261.19 156.017 15143717562 960 540
