20180426T174500.057821 244.033 276.644 104.034 96.563 94.9412 234.539 295.967 255.171 295.857 20180426T174500.057821 960 540
20180426T174500.069459 244.022 276.974 103.997 96.4482 93.9732 234.678 296.337 255.261 296.489 20180426T174500.069459 960 540
20180426T174500.075689 244.107 277.104 103.516 96.3527 92.1814 234.565 296.102 255.365 296.671 20180426T174500.075689 960 540
20180426T174500.087978 244.158 277.22 103.627 96.2194 93.0004 234.677 296.639 255.399 297.086 20180426T174500.087978 960 540
20180426T174500.096635 244.058 277.269 103.501 96.2173 93.1429 234.394 296.667 255.032 297.265 20180426T174500.096635 960 540
20180426T174500.108642 241.439 277.778 103.686 95.7544 96.608 233.11 296.921 254.004 297.303 20180426T174500.108642 960 540
20180426T174500.116136 240.333 278.008 103.389 95.8759 92.313 232.532 297.074 253.157 297.372 20180426T174500.116136 960 540
20180426T174500.127522 240.497 278.173 103.456 95.6745 95.3384 232.414 297.249 253.144 297.6 20180426T174500.127522 960 540
20180426T174500.136639 240.7 278.326 103.188 95.5024 94.1243 232.423 297.33 253.227 297.636 20180426T174500.136639 960 540
20180426T174500.147946 240.708 278.294 102.941 95.3311 93.4993 232.5 297.5 253.321 297.726 20180426T174500.147946 960 540
20180426T174500.156145 240.769 278.629 102.984 95.2143 95.4449 232.534 297.705 253.156 298.056 20180426T174500.156145 960 540
20180426T174500.168130 240.837 279.015 103.071 95.1797 94.3667 232.5 298.314 253.238 298.41 20180426T174500.168130 960 540
20180426T174500.176082 240.892 279.342 102.431 94.9915 94.2827 232.5 298.5 253.309 299.084 20180426T174500.176082 960 540
20180426T174500.187569 241.579 279.636 102.358 95.3271 92.6966 232.838 298.838 253.725 299.225 20180426T174500.187569 960 540
20180426T174500.196285 243.088 279.622 101.829 94.8162 96.7689 233.966 298.312 254.444 298.607 20180426T174500.196285 960 540
20180426T174500.207858 246.757 286.172 93.2109 82.4859 149.211 235.013 296.904 255.468 297.074 20180426T174500.207858 960 540
20180426T174500.216245 -1 -1 93.2109 82.4859 149.211 235.013 296.904 255.468 297.074 20180426T174500.216245 960 540
20180426T174500.228287 -1 -1 93.2109 82.4859 149.211 235.013 296.904 255.468 297.074 20180426T174500.228287 960 540
