20180507T134426.234325 315.479 350.028 48.836 47.4888 0.211914 313.933 372.307 333.288 371.886 20180507T134426.234325 255 0
20180507T134426.246077 315.266 350.232 48.6781 47.6835 178.191 313.864 372.457 333.232 372 20180507T134426.246077 255 0
20180507T134426.253363 315.165 350.311 48.7639 47.4938 2.38824 313.756 372.256 333.264 372.104 20180507T134426.253363 255 0
20180507T134426.265746 315.228 350.275 48.8357 46.6531 165.882 313.731 372.559 333.129 372.15 20180507T134426.265746 255 0
20180507T134426.273713 314.979 350.076 48.3693 46.9032 176.396 313.57 372.462 333.026 372.105 20180507T134426.273713 255 0
20180507T134426.285728 314.774 350.147 48.6042 46.1823 168.551 313.136 372.457 332.931 372.138 20180507T134426.285728 255 0
20180507T134426.293702 314.768 350.248 48.3285 46.6084 173.318 313.287 372.425 332.889 372.046 20180507T134426.293702 255 0
20180507T134426.305713 314.675 350.308 48.2409 46.6589 174.127 313.227 372.627 333 372.293 20180507T134426.305713 255 0
20180507T134426.313713 314.738 350.182 48.2482 46.2204 173.718 313.067 372.933 332.842 372.061 20180507T134426.313713 255 0
20180507T134426.325716 314.461 350.572 47.7674 46.5189 179.291 313.136 373.049 332.667 372.128 20180507T134426.325716 255 0
20180507T134426.333312 314.453 350.284 47.8523 45.9358 170.75 313.067 372.933 332.827 372.105 20180507T134426.333312 255 0
20180507T134426.345329 314.525 350.409 47.5841 45.9567 179.856 313.136 373.049 332.624 372.262 20180507T134426.345329 255 0
20180507T134426.353705 314.587 350.282 47.251 45.6431 173.31 313.072 373.058 332.761 372.12 20180507T134426.353705 255 0
20180507T134426.365047 314.67 350.482 47.1706 45.9079 171.395 313.43 372.978 332.967 372.242 20180507T134426.365047 255 0
20180507T134426.373708 314.793 350.49 47.3092 45.4908 176.124 313.531 372.854 332.962 372.192 20180507T134426.373708 255 0
20180507T134426.385710 314.708 350.377 47.1818 44.8141 170.026 313.412 372.912 333.34 372.435 20180507T134426.385710 255 0
20180507T134426.393708 315.002 350.353 46.7759 45.0322 175.122 313.618 372.941 333.25 372.269 20180507T134426.393708 255 0
20180507T134426.405740 315.007 350.299 46.57 44.7701 168.312 313.618 372.941 333.458 372.418 20180507T134426.405740 255 0
20180507T134426.413759 315.031 350.408 46.4942 44.5733 164.641 313.676 372.895 333.51 372.327 20180507T134426.413759 255 0
20180507T134426.425751 315.257 350.346 46.3652 44.3355 169.98 314 372.889 333.571 372.308 20180507T134426.425751 255 0
20180507T134426.437176 315.477 350.401 46.1083 44.5673 172.096 314.263 372.98 333.623 372.352 20180507T134426.437176 255 0
