15180149284 371.636 302.079 95.9056 92.7852 74.8557 367.511 310.348 383.938 310.233 15180149284 960 540
15180149292 371.658 302.251 95.5592 92.7503 79.3597 367.564 310.067 384.034 310.24 15180149292 960 540
15180149304 371.938 302.205 95.4996 92.765 73.2313 367.753 310.185 384.116 310.258 15180149304 960 540
15180149312 372.07 302.144 95.7103 92.9665 74.6871 367.874 310.403 384.22 310.43 15180149312 960 540
15180149324 371.999 302.272 95.7894 93.0718 76.0069 367.948 310.477 384.313 310.455 15180149324 960 540
15180149332 372.02 302.472 96.0309 93.1099 73.5632 367.827 310.364 384.175 310.534 15180149332 960 540
15180149344 371.985 302.458 95.7158 92.9893 81.1312 367.686 310.458 384.22 310.57 15180149344 960 540
15180149352 371.786 302.464 96.0457 92.8745 74.3665 367.686 310.458 384.01 310.5 15180149352 960 540
15180149364 371.709 302.225 95.9062 92.857 77.2078 367.458 310.458 383.707 310.47 15180149364 960 540
15180149372 371.884 302.156 95.8003 93.0404 75.9032 367.156 310.293 383.695 310.305 15180149372 960 540
15180149384 371.607 302.069 95.975 93.3936 77.4201 367.104 310.264 383.543 310.205 15180149384 960 540
15180149392 371.606 302.164 96.0584 92.692 72.1293 367.273 310.08 383.638 310.276 15180149392 960 540
15180149404 371.559 302.105 96.2081 93.0769 78.1935 367.224 310.048 383.638 310.276 15180149404 960 540
15180149412 371.803 301.926 96.2915 93.0859 76.0922 367.506 310.111 383.936 310.314 15180149412 960 540
15180149424 371.765 302.056 96.3607 93.2448 77.0729 367.586 310.13 384.18 310.464 15180149424 960 540
15180149432 371.918 302.061 96.5057 93.1921 74.8659 367.601 310.036 384.035 310.323 15180149432 960 540
15180149444 371.927 302.198 96.3835 93.0028 77.744 367.69 310.089 384.22 310.43 15180149444 960 540
15180149456 371.937 302.177 96.2873 93.3066 78.1081 367.762 310.089 384.099 310.411 15180149456 960 540
15180149464 372.053 302.3 96.7197 93.3524 80.1493 367.874 310.403 384.134 310.5 15180149464 960 540
15180149476 372.087 302.521 96.6207 93.6162 77.7464 367.827 310.364 384.175 310.534 15180149476 960 540
15180149484 372.154 302.404 96.3449 93.5296 72.6785 367.827 310.364 384.175 310.534 15180149484 960 540
15180149496 372.136 302.423 96.6902 93.4673 74.9219 367.686 310.458 384.175 310.534 15180149496 960 540
15180149504 372.107 302.599 96.7121 93.4496 76.3032 367.686 310.458 384.175 310.534 15180149504 960 540
15180149516 372.136 302.515 96.749 93.4819 75.3098 367.874 310.403 384.175 310.534 15180149516 960 540
15180149524 372.254 302.598 96.9537 93.3971 75.4312 367.874 310.403 384.175 310.534 15180149524 960 540
15180149536 372.207 302.49 96.7951 93.3991 76.2124 367.948 310.477 384.177 310.414 15180149536 960 540
15180149544 372.769 302.595 96.5378 93.3906 78.2514 368.357 310.409 384.453 310.468 15180149544 960 540
15180149556 374.528 302.376 96.6465 93.7435 70.9361 369.012 310.121 385.359 310.167 15180149556 960 540
15180149564 374.496 302.562 96.5441 93.7367 70.1587 369.052 310.32 385.439 310.232 15180149564 960 540
15180149576 374.499 302.574 96.8032 93.6804 74.1249 369.052 310.32 385.258 310.323 15180149576 960 540
15180149584 374.582 302.47 97.1513 93.2351 75.2911 369.126 310.403 385.258 310.323 15180149584 960 540
15180149596 374.68 302.763 96.6928 93.7647 78.6198 369.126 310.403 385.221 310.354 15180149596 960 540
15180149604 374.567 302.927 96.7227 94.0577 77.7774 369.126 310.403 385.37 310.582 15180149604 960 540
15180149616 374.455 302.634 96.9432 93.6752 79.5113 369.074 310.364 385.153 310.519 15180149616 960 540
15180149624 374.394 302.839 97.0598 93.9931 76.4244 369.074 310.364 385.153 310.519 15180149624 960 540
15180149636 374.442 302.685 96.9719 93.7982 76.4672 369.074 310.364 385.111 310.517 15180149636 960 540
15180149644 374.392 302.782 96.794 93.7932 77.5388 368.948 310.255 385 310.5 15180149644 960 540
15180149656 374.45 302.746 96.8784 93.684 82.2891 368.948 310.255 385.073 310.333 15180149656 960 540
15180149664 374.285 302.772 97.0695 93.9394 77.174 368.824 310.245 384.891 310.516 15180149664 960 540
15180149676 374.189 302.819 97.0498 93.7701 77.5267 368.714 310.351 384.851 310.549 15180149676 960 540
15180149684 374.044 302.934 97.1156 93.7768 80.5123 368.679 310.244 384.773 310.377 15180149684 960 540
15180149696 374.165 302.648 96.8408 93.7674 78.1357 368.643 310.111 384.587 310.239 15180149696 960 540
15180149708 374.237 302.501 96.9385 93.9424 79.251 368.824 310.208 384.976 310.198 15180149708 960 540
15180149716 374.34 302.563 97.1686 93.8263 81.4969 368.824 310.208 385.22 310.43 15180149716 960 540
15180149728 374.465 302.564 97.0031 93.7467 78.0333 368.948 310.255 385.414 310.333 15180149728 960 540
15180149736 374.568 302.707 97.1696 93.7078 80.7 368.964 310.089 385.329 310.178 15180149736 960 540
15180149748 374.699 302.73 96.8127 93.7384 84.4386 369.126 310.403 385.406 310.453 15180149748 960 540
15180149756 374.786 303.035 97.0771 93.8468 76.9362 369.126 310.403 385.5 310.5 15180149756 960 540
15180149768 374.697 303.028 97.0175 93.5526 78.0289 369.242 310.424 385.594 310.453 15180149768 960 540
15180149776 374.887 302.928 96.7564 93.5049 85.524 369.126 310.403 385.576 310.369 15180149776 960 540
15180149788 374.726 302.835 96.7825 93.7483 78.9523 369.052 310.32 385.456 310.152 15180149788 960 540
15180149796 374.546 302.661 97.1231 93.688 83.5906 368.848 309.971 385.343 310.052 15180149796 960 540
15180149808 374.413 302.568 96.6924 93.8131 82.3683 368.824 310.208 385.414 310.333 15180149808 960 540
15180149816 374.312 302.555 97.0779 93.7711 78.1513 368.573 309.936 384.986 310.086 15180149816 960 540
15180149828 374.173 302.409 96.4335 93.7304 74.4463 368.573 309.936 384.882 310.059 15180149828 960 540
15180149836 374.011 302.404 96.7804 93.5341 79.8099 368.573 309.936 384.63 310.418 15180149836 960 540
15180149848 373.979 302.492 96.6447 93.473 80.0118 368.654 310.113 384.562 310.249 15180149848 960 540
15180149856 374.006 302.607 97.0254 93.5661 78.6065 368.654 310.113 384.63 310.418 15180149856 960 540
15180149868 374.112 302.656 96.9159 93.8965 81.3491 368.703 310.2 384.63 310.418 15180149868 960 540
15180149876 374.262 302.666 96.8355 93.8613 83.503 368.703 310.2 384.671 310.086 15180149876 960 540
15180149888 374.392 302.753 96.6913 93.8405 83.8745 368.848 309.971 385.005 310.122 15180149888 960 540
15180149896 374.456 302.622 96.6134 93.7429 84.937 368.848 309.971 385.414 310.333 15180149896 960 540
15180149908 374.605 302.737 96.7548 93.4227 83.635 368.848 309.971 385.436 310.287 15180149908 960 540
15180149916 374.523 302.704 96.7238 93.6898 85.6957 368.848 309.971 385.244 310.178 15180149916 960 540
15180149928 374.454 302.896 96.5394 93.5298 86.9613 369.074 310.364 385.177 310.323 15180149928 960 540
15180149936 374.211 303.137 96.6236 93.7532 85.1575 368.953 310.462 384.851 310.549 15180149936 960 540
15180149948 374.1 302.903 96.6207 93.8441 79.2182 368.603 310.305 384.594 310.453 15180149948 960 540
15180149960 374.022 302.887 96.4503 93.6785 88.0872 368.603 310.305 384.529 310.284 15180149960 960 540
15180149968 374.201 302.708 96.6095 93.9925 88.1251 368.703 310.2 384.543 310.129 15180149968 960 540
15180149980 374.24 302.786 96.7973 93.7894 80.0642 368.634 309.94 384.847 310.418 15180149980 960 540
15180149988 374.36 302.779 96.7678 93.9764 79.5183 368.848 309.971 385.18 310.464 15180149988 960 540
15180150000 374.382 302.658 97.0353 93.7569 79.301 368.848 309.971 385.324 310.126 15180150000 960 540
15180150008 374.554 302.813 97.3506 94.0793 83.8412 369.052 310.32 385.371 310.205 15180150008 960 540
15180150020 374.771 303.045 96.978 94.002 83.8946 369.126 310.403 385.406 310.547 15180150020 960 540
15180150028 374.569 303.219 96.5605 94.1393 84.7467 369.173 310.519 385.37 310.582 15180150028 960 540
15180150040 374.495 303.269 97.004 93.9951 81.5809 369.173 310.519 385.323 310.615 15180150040 960 540
15180150048 374.467 302.895 96.8366 93.8888 88.994 369 310.282 385.228 310.444 15180150048 960 540
15180150060 374.51 302.604 97.1739 94.0409 81.6472 368.948 310.255 385.414 310.333 15180150060 960 540
15180150068 374.301 302.443 96.9061 94.4477 83.0553 368.824 310.208 385.216 310.044 15180150068 960 540
15180150080 374.268 302.54 96.6701 94.2967 88.8643 368.573 309.936 384.882 310.059 15180150080 960 540
15180150088 374.206 302.486 97.1516 94.3614 82.0439 368.703 310.2 384.709 310.312 15180150088 960 540
15180150100 374.246 302.491 97.0375 94.4321 85.6654 368.621 310.023 384.732 310.399 15180150100 960 540
15180150108 374.277 302.697 97.2046 94.3304 78.2415 368.689 310.023 384.594 310.453 15180150108 960 540
15180150120 374.323 302.698 97.0082 94.4567 80.4337 368.621 310.023 384.63 310.418 15180150120 960 540
