Resolution,1920,1080,Distance,60,Width,48,Subject,P1,Test,CC9-07242019-125803,Calibration,CC9-07242019-125803,Oscann, 4.0.12,libTracker, 1.0.13,crtime, 07242019-132603
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks,valid
0,-22.7387,11.3317,-21.3886,12.2251,0,0,-1.35011,-0.893428,4072.21,-22.7421,11.3504,0,1
10.894,-22.7387,11.3317,-21.3886,12.2251,0,0,-1.35011,-0.893428,4072.21,-22.6205,11.1682,0,1
22.671,-22.7338,11.3316,-21.3886,12.2251,0.417129,-0.00881767,-1.34519,-0.893532,4072.21,-22.734,11.2965,0,1
31.188,-22.7337,11.3319,-21.3886,12.2251,0.0177048,0.0355818,-1.34504,-0.893229,4072.21,-22.7251,11.3128,0,1
42.423,-22.736,11.339,-21.3886,12.2251,-0.208149,0.63358,-1.34738,-0.886111,4053.75,-22.7259,11.3972,0,1
51.525,-22.757,11.3591,-21.3886,12.2251,-2.30225,2.20827,-1.36834,-0.866011,4031.27,-22.8181,11.3628,0,1
62.024,-22.753,11.3643,-21.3886,12.2251,0.374853,0.497975,-1.3644,-0.860783,4012.18,-22.8233,11.3451,0,1
69.987,-22.6675,11.4109,-21.3886,12.2251,10.7374,5.84929,-1.2789,-0.814205,3995.19,-22.771,11.3556,0,1
82.191,-20.7126,12.1822,-21.3886,12.2251,160.187,63.1966,0.676026,-0.0429533,3977.17,-18.7856,13.9631,0,1
91.517,-18.8448,13.417,-21.3886,12.2251,200.278,132.403,2.54382,1.19184,3956.03,-18.8215,14.0301,0,1
103.216,-18.8651,13.933,-21.3886,12.2251,-1.73627,44.1097,2.52351,1.70788,3931.59,-18.8476,13.956,0,1
111.411,-18.8714,13.9531,-21.3886,12.2251,-0.771037,2.4522,2.51719,1.72797,3905.08,-18.9416,14.0361,0,1
123.109,-18.9151,13.9486,-21.3886,12.2251,-3.73535,-0.38642,2.47349,1.72345,3879.56,-18.9339,14.0431,0,1
130.675,-18.9205,13.9637,-21.3886,12.2251,-0.711158,1.99498,2.46811,1.73855,3857.6,-22.8031,11.283,0,1
143.139,-18.9215,13.9852,-21.3886,12.2251,-0.0817448,1.72547,2.46709,1.76005,3837.75,-22.6694,11.1236,0,1
150.289,-18.9128,13.9432,-21.3886,12.2251,1.21604,-5.86701,2.47579,1.71811,3817.99,-18.7203,14.0031,0,1
162.668,-20.6499,12.7216,-21.3886,12.2251,-140.327,-98.6852,0.738676,0.496481,3800.21,-18.7367,14.0782,0,1
170.433,-20.7261,12.66,-21.3886,12.2251,-9.80336,-7.93086,0.662553,0.434898,3785.2,-18.7881,14.1008,0,1
183.319,-20.8417,12.646,-21.3886,12.2251,-8.97281,-1.08784,0.546929,0.42088,3770.64,-22.7818,11.1805,0,1
