Resolution,1920,1080,Distance,58,Width,47.5,Subject,V008GDAURA,Test,TOPTHR-03122018-143445,Calibration,CC9-03122018-143421,Oscann, 4.0.12,libTracker, 1.0.13,crtime, 07112019-112544
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks,valid
0,-0.669882,0.015828,0,0,0,0,-0.669882,0.015828,4566.24,-0.672212,0.0155906,0,1
8.432,-0.669882,0.015828,0,0,0,0,-0.669882,0.015828,4566.24,-0.665217,0.0376451,0,1
16.442,-0.666603,0.0259952,0,0,0.409382,1.26931,-0.666603,0.0259952,4566.24,-0.646638,-0.00389196,0,1
29.122,-0.654839,0.0251703,0,0,0.927697,-0.0650544,-0.654839,0.0251703,4566.24,-0.629398,0.0528453,0,1
37.115,-0.639708,0.0144021,0,0,1.8931,-1.3472,-0.639708,0.0144021,4563.88,-0.665156,0.0482264,0,1
49.091,-0.637958,-0.022094,0,0,0.146095,-3.04743,-0.637958,-0.022094,4552.4,-0.639776,-0.0410893,0,1
57.226,-0.639697,-0.040355,0,0,-0.213729,-2.24475,-0.639697,-0.040355,4539.15,-0.639776,-0.0410893,1,1
68.901,-0.639776,-0.0410893,0,0,-0.0067358,-0.0628923,-0.639776,-0.0410893,4524.68,-0.639776,-0.0410893,1,1
77.2,-0.639776,-0.0410893,0,0,-8.03751e-07,-7.50312e-06,-0.639776,-0.0410893,4509.76,-0.639776,-0.0410893,1,1
89.183,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4497.25,-0.639776,-0.0410893,1,1
97.597,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4489.65,-0.639776,-0.0410893,1,1
108.996,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4486.56,-0.639776,-0.0410893,1,1
121.047,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.78,-0.639776,-0.0410893,1,1
129.064,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
141.113,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
149.763,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
160.918,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
169.44,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
181.453,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
189.481,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
200.836,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
209.263,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
221.253,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
229.683,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
241.081,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
249.059,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
261.076,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
269.725,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4485.66,-0.639776,-0.0410893,1,1
280.929,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4483.65,-0.639776,-0.0410893,1,1
289.458,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4468.18,-0.639776,-0.0410893,1,1
301.461,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4410.76,-0.639776,-0.0410893,1,1
309.508,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4287.74,-0.639776,-0.0410893,1,1
320.813,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,4127.85,-0.639776,-0.0410893,1,1
329.999,-0.639776,-0.0410893,0,0,0,0,-0.639776,-0.0410893,3996.79,-0.639776,-0.0410893,1,1
341.088,-0.632042,-0.0416846,0,0,0.697401,-0.0536832,-0.632042,-0.0416846,3920.8,-0.639776,-0.0410893,1,1
349.252,-0.44768,-0.0547929,0,0,22.5824,-1.60562,-0.44768,-0.0547929,3874.91,-0.235095,-0.0722399,0,1
361.248,-0.250225,-0.0402334,0,0,16.46,1.2137,-0.250225,-0.0402334,3834.37,-0.266934,0.0366323,0,1
373.263,-0.201832,0.0818598,0,0,4.02773,10.1617,-0.201832,0.0818598,3794.74,-0.18426,0.263939,0,1
381.478,0.138516,0.158077,0,0,41.4301,9.27777,0.138516,0.158077,3758.7,0.4755,0.134636,0,1
392.946,0.500557,0.134271,0,0,31.5697,-2.07585,0.500557,0.134271,3726.96,0.627353,0.163901,0,1
402.008,0.588238,0.126723,0,0,9.67562,-0.832921,0.588238,0.126723,3699.98,0.636351,0.128489,0,1
412.807,0.630707,0.104932,0,0,3.93265,-2.01784,0.630707,0.104932,3678.61,0.712469,0.0393068,0,1
421.468,0.629511,0.0742603,0,0,-0.138089,-3.54138,0.629511,0.0742603,3658.25,0.660545,0.045353,0,1
433.459,0.627082,0.056801,0,0,-0.20253,-1.45604,0.627082,0.056801,3632.36,0.572548,0.0633936,0,1
441.482,0.609693,0.0544933,0,0,-2.16739,-0.287637,0.609693,0.0544933,3602.83,0.603803,0.0603904,0,1
452.811,0.588113,0.0527427,0,0,-1.90486,-0.154522,0.588113,0.0527427,3574.92,0.465329,0.0599606,0,1
461.683,0.584488,0.0320367,0,0,-0.408595,-2.33386,0.584488,0.0320367,3548.66,0.550494,-0.00871698,0,1
473.266,0.566872,0.0032723,0,0,-1.52086,-2.48333,0.566872,0.0032723,3523.03,0.648322,-0.00743619,0,1
481.528,0.549404,-0.00190685,0,0,-2.11424,-0.626864,0.549404,-0.00190685,3498.34,0.614273,0.0173472,0,1
493.457,0.550539,-0.00767131,0,0,0.095142,-0.483231,0.550539,-0.00767131,3473.16,0.51695,-0.0733658,0,1
501.252,0.548458,-0.0408576,0,0,-0.266938,-4.25738,0.548458,-0.0408576,3447.57,0.54623,0.000524043,0,1
512.79,0.543404,-0.0931923,0,0,-0.438023,-4.53586,0.543404,-0.0931923,3425.4,0.544142,-0.126995,0,1
521.707,0.544806,-0.0960221,0,0,0.157252,-0.317344,0.544806,-0.0960221,3408.88,0.700776,-0.215925,0,1
532.935,0.582692,-0.0990123,0,0,3.37422,-0.266314,0.582692,-0.0990123,3397.07,0.540681,-0.103703,0,1
